categoria,pergunta,intencao,status,motivo,resposta
catalogo,produzem oversized,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,fazem moletom,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,tem jaqueta,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,produzem hoodie,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,fazem calca,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,tem calca jeans,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,produzem legging,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,fazem bermuda,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,tem jogger,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,fazem vestido,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,tem vestido midi,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,produzem vestido longo,cat_vestidos,OK,,"Linha de vestidos: básico de malha, midi viscose, longo de festa (sob demanda), vestido camisa, vestido moletom (estilo casual). Trabalhamos do PP ao G4."
catalogo,fazem uniforme,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,produzem uniforme corporativo,sug_trabalho,MISMATCH,"esperava catalogo, classificou 'sug_trabalho'","Para empresa, eu indicaria polo corporativa quando precisa de imagem profissional e custo controlado; camiseta premium para evento mais informal; e dry fit se o local for quente ou a equipe ficar em movimento. Se tiver logo, bordado passa mais confiança; silk/DTF costuma sair melhor em volume ou arte colorida."
catalogo,tem jaleco,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
catalogo,fazem roupa infantil,tamanhos_infantil,MISMATCH,"esperava catalogo, classificou 'tamanhos_infantil'","Grade infantil Fashion Flow: 2, 4, 6, 8, 10, 12 e 14 anos. Modelagem específica para criança (não é redução da grade adulta). Tecidos selecionados para pele sensível."
catalogo,tem roupa de crianca,cat_infantil,OK,,"Linha infantil: camisetas, conjuntos, moletons, vestidinhos e bermudas. Grade de 2 a 14 anos com modelagem própria. Tecidos certificados OEKO-TEX (pele sensível, sem corantes agressivos)."
catalogo,produzem moda infantil,cat_infantil,OK,,"Linha infantil: camisetas, conjuntos, moletons, vestidinhos e bermudas. Grade de 2 a 14 anos com modelagem própria. Tecidos certificados OEKO-TEX (pele sensível, sem corantes agressivos)."
catalogo,fazem calcado,cat_nao_fazemos,OK,,"Não trabalhamos com calcado — a Fashion Flow é uma confecção de vestuário. Nós fazemos: Camisetas, Moletons, Calças, Vestidos, Uniformes e Infantil. Quer saber de algum desses?"
catalogo,voces fazem sapato,cat_nao_fazemos,OK,,"Não trabalhamos com sapato — a Fashion Flow é uma confecção de vestuário. Nós fazemos: Camisetas, Moletons, Calças, Vestidos, Uniformes e Infantil. Quer saber de algum desses?"
catalogo,tem tenis,cat_nao_fazemos,OK,,"Não trabalhamos com tenis — a Fashion Flow é uma confecção de vestuário. Nós fazemos: Camisetas, Moletons, Calças, Vestidos, Uniformes e Infantil. Quer saber de algum desses?"
catalogo,fazem acessorio,cat_nao_fazemos,OK,,"Isso não faz parte do que a gente produz — a Fashion Flow é uma confecção de vestuário. Nós fazemos: Camisetas, Moletons, Calças, Vestidos, Uniformes e Infantil. Quer saber de algum desses?"
catalogo,fazem bone,cat_nao_fazemos,OK,,"Isso não faz parte do que a gente produz — a Fashion Flow é uma confecção de vestuário. Nós fazemos: Camisetas, Moletons, Calças, Vestidos, Uniformes e Infantil. Quer saber de algum desses?"
sugestao_produto,me sugere uma peca,sugestao_produto,OK,,"Posso sugerir por uso: dry fit para esporte, moletom/jaqueta para frio, polo ou camisa social para trabalho, vestido/alfaiataria para ocasiões especiais. Se quiser, posso listar as opções."
sugestao_produto,o que voce indica,sugestao_produto,OK,,"Posso sugerir por uso: dry fit para esporte, moletom/jaqueta para frio, polo ou camisa social para trabalho, vestido/alfaiataria para ocasiões especiais. Se quiser, posso listar as opções."
sugestao_produto,me indica um produto,sugestao_produto,OK,,"Posso sugerir por uso: dry fit para esporte, moletom/jaqueta para frio, polo ou camisa social para trabalho, vestido/alfaiataria para ocasiões especiais. Se quiser, posso listar as opções."
sugestao_produto,qual peca voce recomenda,sugestao_produto,OK,,"Posso sugerir por uso: dry fit para esporte, moletom/jaqueta para frio, polo ou camisa social para trabalho, vestido/alfaiataria para ocasiões especiais. Se quiser, posso listar as opções."
sugestao_produto,peca pra usar no dia a dia,sug_casual,OK,,"Para o dia a dia indico nossas peças mais versáteis: camiseta básica (algodão 100%), camiseta premium pima, jogger, moletom oversized. Saem em todas as 12 cores de estoque e são as mais pedidas da linha casual."
sugestao_produto,algo casual,sug_casual,OK,,"Para o dia a dia indico nossas peças mais versáteis: camiseta básica (algodão 100%), camiseta premium pima, jogger, moletom oversized. Saem em todas as 12 cores de estoque e são as mais pedidas da linha casual."
sugestao_produto,peca basica pro cotidiano,sug_casual,OK,,"Para o dia a dia indico nossas peças mais versáteis: camiseta básica (algodão 100%), camiseta premium pima, jogger, moletom oversized. Saem em todas as 12 cores de estoque e são as mais pedidas da linha casual."
sugestao_produto,peca pra trabalhar,sug_trabalho,OK,,"Para empresa, eu indicaria polo corporativa quando precisa de imagem profissional e custo controlado; camiseta premium para evento mais informal; e dry fit se o local for quente ou a equipe ficar em movimento. Se tiver logo, bordado passa mais confiança; silk/DTF costuma sair melhor em volume ou arte colorida."
sugestao_produto,algo corporativo,sug_trabalho,OK,,"Para empresa, eu indicaria polo corporativa quando precisa de imagem profissional e custo controlado; camiseta premium para evento mais informal; e dry fit se o local for quente ou a equipe ficar em movimento. Se tiver logo, bordado passa mais confiança; silk/DTF costuma sair melhor em volume ou arte colorida."
sugestao_produto,roupa pro escritorio,sug_trabalho,OK,,"Para empresa, eu indicaria polo corporativa quando precisa de imagem profissional e custo controlado; camiseta premium para evento mais informal; e dry fit se o local for quente ou a equipe ficar em movimento. Se tiver logo, bordado passa mais confiança; silk/DTF costuma sair melhor em volume ou arte colorida."
sugestao_produto,peca pra reuniao,sug_trabalho,OK,,"Para empresa, eu indicaria polo corporativa quando precisa de imagem profissional e custo controlado; camiseta premium para evento mais informal; e dry fit se o local for quente ou a equipe ficar em movimento. Se tiver logo, bordado passa mais confiança; silk/DTF costuma sair melhor em volume ou arte colorida."
sugestao_produto,peca pra academia,sug_esporte,OK,,"Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
sugestao_produto,roupa pra treino,sug_esporte,OK,,"Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
sugestao_produto,algo pra esporte,sug_esporte,OK,,"Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
sugestao_produto,roupa pra corrida,sug_esporte,OK,,"Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
sugestao_produto,peca pra festa,sug_festa,OK,,"Para festa indico: vestido longo (sob demanda, 20 a 30 dias úteis), vestido midi viscose, camisa social premium. Para ocasiões muito especiais, oferecemos modelagem exclusiva."
sugestao_produto,roupa pra casamento,sug_festa,OK,,"Para festa indico: vestido longo (sob demanda, 20 a 30 dias úteis), vestido midi viscose, camisa social premium. Para ocasiões muito especiais, oferecemos modelagem exclusiva."
sugestao_produto,algo pra formatura,sug_festa,OK,,"Para festa indico: vestido longo (sob demanda, 20 a 30 dias úteis), vestido midi viscose, camisa social premium. Para ocasiões muito especiais, oferecemos modelagem exclusiva."
sugestao_produto,peca pra evento,sug_trabalho,OK,,"Para empresa, eu indicaria polo corporativa quando precisa de imagem profissional e custo controlado; camiseta premium para evento mais informal; e dry fit se o local for quente ou a equipe ficar em movimento. Se tiver logo, bordado passa mais confiança; silk/DTF costuma sair melhor em volume ou arte colorida."
sugestao_produto,peca pra inverno,sug_inverno,OK,,"Para inverno indico: moletom flanelado (380g), jaqueta puffer, calça jeans pesada, peças de lã (sob demanda). Sobreposições funcionam melhor que uma peça muito grossa só."
sugestao_produto,roupa pra frio,sug_inverno,OK,,"Para inverno indico: moletom flanelado (380g), jaqueta puffer, calça jeans pesada, peças de lã (sob demanda). Sobreposições funcionam melhor que uma peça muito grossa só."
sugestao_produto,algo quentinho,sug_inverno,OK,,"Para inverno indico: moletom flanelado (380g), jaqueta puffer, calça jeans pesada, peças de lã (sob demanda). Sobreposições funcionam melhor que uma peça muito grossa só."
sugestao_produto,peca pra verao,sug_verao,OK,,"Para verão indico: linho, viscose, algodão leve (140g), camiseta regata, vestido midi de malha, bermuda. Cores claras esquentam menos."
sugestao_produto,roupa pra calor,sug_tec_quente,MISMATCH,"esperava sugestao_produto, classificou 'sug_tec_quente'","Para local quente, priorize tecido leve e respirável: algodão leve, viscose, linho ou dry fit. Para uniforme de empresa com logo, eu compararia polo dry fit com bordado pequeno ou camiseta premium clara com silk/DTF."
sugestao_produto,algo leve e fresco,sug_verao,OK,,"Para verão indico: linho, viscose, algodão leve (140g), camiseta regata, vestido midi de malha, bermuda. Cores claras esquentam menos."
sugestao_produto,qual uniforme voce indica,sug_trabalho,OK,,"Para empresa, eu indicaria polo corporativa quando precisa de imagem profissional e custo controlado; camiseta premium para evento mais informal; e dry fit se o local for quente ou a equipe ficar em movimento. Se tiver logo, bordado passa mais confiança; silk/DTF costuma sair melhor em volume ou arte colorida."
